match_id,batting_team,batter,runs,balls_faced,fours,sixes
1304095,Chennai Super Kings,MS Dhoni,2,3,0,0
1304095,Chennai Super Kings,RA Jadeja,3,5,0,0
1304095,Chennai Super Kings,RD Gaikwad,28,23,3,1
1304095,Chennai Super Kings,RV Uthappa,1,3,0,0
1304095,Chennai Super Kings,Simarjeet Singh,2,2,0,0
1304095,Royal Challengers Bangalore,F du Plessis,38,22,4,1
1304095,Royal Challengers Bangalore,GJ Maxwell,3,3,0,0
1304095,Royal Challengers Bangalore,KD Karthik,26,17,1,2
1304095,Royal Challengers Bangalore,MK Lomror,42,27,3,2
1304095,Royal Challengers Bangalore,PWH de Silva,0,1,0,0
1304095,Royal Challengers Bangalore,RM Patidar,21,15,1,1
1304095,Royal Challengers Bangalore,Shahbaz Ahmed,1,2,0,0
1304095,Royal Challengers Bangalore,V Kohli,30,33,3,1
1304096,Delhi Capitals,DA Warner,92,58,12,3
1304096,Delhi Capitals,MR Marsh,10,7,2,0
1304096,Delhi Capitals,Mandeep Singh,0,5,0,0
1304096,Delhi Capitals,R Powell,67,35,3,6
1304096,Delhi Capitals,RR Pant,26,15,1,3
1304096,Sunrisers Hyderabad,AK Markram,42,25,4,3
1304096,Sunrisers Hyderabad,Abhishek Sharma,7,6,1,0
1304096,Sunrisers Hyderabad,B Kumar,5,3,1,0
1304096,Sunrisers Hyderabad,KS Williamson,4,11,1,0
1304096,Sunrisers Hyderabad,Kartik Tyagi,7,5,1,0
1304096,Sunrisers Hyderabad,N Pooran,62,34,2,6
1304096,Sunrisers Hyderabad,RA Tripathi,22,18,2,1
1304096,Sunrisers Hyderabad,S Gopal,9,7,2,0
1304096,Sunrisers Hyderabad,SA Abbott,7,5,0,1
1304096,Sunrisers Hyderabad,Shashank Singh,10,6,2,0
1304097,Gujarat Titans,B Sai Sudharsan,14,11,1,1
1304097,Gujarat Titans,DA Miller,19,14,1,1
1304097,Gujarat Titans,HH Pandya,24,14,4,0
1304097,Gujarat Titans,R Tewatia,3,4,0,0
1304097,Gujarat Titans,Rashid Khan,1,1,0,0
1304097,Gujarat Titans,Shubman Gill,52,36,6,2
1304097,Gujarat Titans,WP Saha,55,40,6,2
1304097,Mumbai Indians,DR Sams,0,2,0,0
1304097,Mumbai Indians,Ishan Kishan,45,29,5,1
1304097,Mumbai Indians,KA Pollard,4,14,0,0
1304097,Mumbai Indians,RG Sharma,43,28,5,2
1304097,Mumbai Indians,SA Yadav,13,11,0,1
1304097,Mumbai Indians,TH David,44,21,2,4
1304097,Mumbai Indians,Tilak Varma,21,15,2,0
1304098,Punjab Kings,JM Bairstow,56,40,8,1
1304098,Punjab Kings,JM Sharma,38,18,4,2
1304098,Punjab Kings,LS Livingstone,22,13,1,2
1304098,Punjab Kings,MA Agarwal,15,13,2,0
1304098,Punjab Kings,PBB Rajapaksa,27,18,2,2
1304098,Punjab Kings,R Dhawan,5,2,1,0
1304098,Punjab Kings,S Dhawan,12,16,2,0
1304098,Rajasthan Royals,D Padikkal,31,32,3,0
1304098,Rajasthan Royals,JC Buttler,30,16,5,1
1304098,Rajasthan Royals,R Parag,0,1,0,0
1304098,Rajasthan Royals,SO Hetmyer,31,16,3,2
1304098,Rajasthan Royals,SV Samson,23,12,4,0
1304098,Rajasthan Royals,YBK Jaiswal,68,41,9,2
1304099,Kolkata Knight Riders,AD Russell,45,19,3,5
1304099,Kolkata Knight Riders,AJ Finch,14,14,1,0
1304099,Kolkata Knight Riders,AS Roy,0,2,0,0
1304099,Kolkata Knight Riders,B Indrajith,0,6,0,0
1304099,Kolkata Knight Riders,Harshit Rana,2,1,0,0
1304099,Kolkata Knight Riders,N Rana,2,11,0,0
1304099,Kolkata Knight Riders,RK Singh,6,10,0,0
1304099,Kolkata Knight Riders,SP Narine,22,12,3,1
1304099,Kolkata Knight Riders,SS Iyer,6,9,1,0
1304099,Kolkata Knight Riders,Shivam Mavi,1,2,0,0
1304099,Kolkata Knight Riders,TG Southee,0,1,0,0
1304099,Lucknow Super Giants,A Badoni,15,18,0,0
1304099,Lucknow Super Giants,DJ Hooda,41,27,4,2
1304099,Lucknow Super Giants,JO Holder,13,4,0,2
1304099,Lucknow Super Giants,KH Pandya,25,27,2,0
1304099,Lucknow Super Giants,MP Stoinis,28,14,1,3
1304099,Lucknow Super Giants,PVD Chameera,0,1,0,0
1304099,Lucknow Super Giants,Q de Kock,50,29,4,3
1304100,Royal Challengers Bangalore,F du Plessis,73,50,8,2
1304100,Royal Challengers Bangalore,GJ Maxwell,33,23,3,2
1304100,Royal Challengers Bangalore,KD Karthik,30,8,1,4
1304100,Royal Challengers Bangalore,RM Patidar,48,38,4,2
1304100,Royal Challengers Bangalore,V Kohli,0,1,0,0
1304100,Sunrisers Hyderabad,AK Markram,21,27,1,1
1304100,Sunrisers Hyderabad,Abhishek Sharma,0,3,0,0
1304100,Sunrisers Hyderabad,B Kumar,8,9,1,0
1304100,Sunrisers Hyderabad,Fazalhaq Farooqi,2,8,0,0
1304100,Sunrisers Hyderabad,J Suchith,2,7,0,0
1304100,Sunrisers Hyderabad,Kartik Tyagi,0,1,0,0
1304100,Sunrisers Hyderabad,N Pooran,19,14,2,1
1304100,Sunrisers Hyderabad,RA Tripathi,58,37,6,2
1304100,Sunrisers Hyderabad,Shashank Singh,8,9,0,1
1304100,Sunrisers Hyderabad,Umran Malik,0,1,0,0
1304101,Chennai Super Kings,AT Rayudu,5,6,1,0
1304101,Chennai Super Kings,DJ Bravo,1,1,0,0
1304101,Chennai Super Kings,DP Conway,87,49,8,5
1304101,Chennai Super Kings,MM Ali,9,4,2,0
1304101,Chennai Super Kings,MS Dhoni,21,8,1,2
1304101,Chennai Super Kings,RD Gaikwad,41,32,4,1
1304101,Chennai Super Kings,RV Uthappa,0,1,0,0
1304101,Chennai Super Kings,S Dube,32,19,2,2
1304101,Delhi Capitals,A Nortje,1,6,0,0
1304101,Delhi Capitals,AR Patel,1,3,0,0
1304101,Delhi Capitals,DA Warner,19,12,1,2
1304101,Delhi Capitals,KK Ahmed,0,1,0,0
1304101,Delhi Capitals,KS Bharat,8,5,2,0
1304101,Delhi Capitals,Kuldeep Yadav,5,17,0,0
1304101,Delhi Capitals,MR Marsh,25,20,3,1
1304101,Delhi Capitals,R Powell,3,9,0,0
1304101,Delhi Capitals,RR Pant,21,11,4,0
1304101,Delhi Capitals,RV Patel,6,3,0,1
1304101,Delhi Capitals,SN Thakur,24,19,2,1
1304102,Kolkata Knight Riders,AD Russell,9,5,0,1
1304102,Kolkata Knight Riders,AM Rahane,25,24,3,0
1304102,Kolkata Knight Riders,N Rana,43,26,3,4
1304102,Kolkata Knight Riders,PJ Cummins,0,2,0,0
1304102,Kolkata Knight Riders,RK Singh,23,19,2,1
1304102,Kolkata Knight Riders,SP Jackson,5,7,0,0
1304102,Kolkata Knight Riders,SP Narine,0,1,0,0
1304102,Kolkata Knight Riders,SS Iyer,6,8,1,0
1304102,Kolkata Knight Riders,TG Southee,0,4,0,0
1304102,Kolkata Knight Riders,VR Iyer,43,24,3,4
1304102,Mumbai Indians,DR Sams,1,2,0,0
1304102,Mumbai Indians,Ishan Kishan,51,43,5,1
1304102,Mumbai Indians,K Kartikeya,3,5,0,0
1304102,Mumbai Indians,KA Pollard,15,16,0,1
1304102,Mumbai Indians,M Ashwin,0,2,0,0
1304102,Mumbai Indians,RG Sharma,2,6,0,0
1304102,Mumbai Indians,RP Meredith,0,1,0,0
1304102,Mumbai Indians,Ramandeep Singh,12,16,0,0
1304102,Mumbai Indians,TH David,13,9,3,0
1304102,Mumbai Indians,Tilak Varma,6,5,1,0
1304103,Gujarat Titans,DA Miller,26,24,1,1
1304103,Gujarat Titans,HH Pandya,11,13,0,0
1304103,Gujarat Titans,MS Wade,10,7,2,0
1304103,Gujarat Titans,R Tewatia,22,16,4,0
1304103,Gujarat Titans,Shubman Gill,63,49,7,0
1304103,Gujarat Titans,WP Saha,5,11,1,0
1304103,Lucknow Super Giants,A Badoni,8,11,1,0
1304103,Lucknow Super Giants,Avesh Khan,12,4,0,2
1304103,Lucknow Super Giants,DJ Hooda,27,26,3,0
1304103,Lucknow Super Giants,JO Holder,1,2,0,0
1304103,Lucknow Super Giants,KH Pandya,5,5,1,0
1304103,Lucknow Super Giants,KL Rahul,8,16,1,0
1304103,Lucknow Super Giants,KS Sharma,4,4,1,0
1304103,Lucknow Super Giants,MP Stoinis,2,2,0,0
1304103,Lucknow Super Giants,Mohsin Khan,1,3,0,0
1304103,Lucknow Super Giants,Q de Kock,11,10,0,1
1304104,Delhi Capitals,DA Warner,52,41,5,1
1304104,Delhi Capitals,KS Bharat,0,2,0,0
1304104,Delhi Capitals,MR Marsh,89,62,5,7
1304104,Delhi Capitals,RR Pant,13,4,0,2
1304104,Rajasthan Royals,D Padikkal,48,30,6,2
1304104,Rajasthan Royals,HE van der Dussen,12,10,1,0
1304104,Rajasthan Royals,JC Buttler,7,11,1,0
1304104,Rajasthan Royals,R Ashwin,50,38,4,2
1304104,Rajasthan Royals,R Parag,9,5,0,1
1304104,Rajasthan Royals,SV Samson,6,4,1,0
1304104,Rajasthan Royals,TA Boult,3,3,0,0
1304104,Rajasthan Royals,YBK Jaiswal,19,19,1,1
1304105,Chennai Super Kings,AT Rayudu,10,14,2,0
1304105,Chennai Super Kings,DJ Bravo,12,15,0,1
1304105,Chennai Super Kings,DP Conway,0,1,0,0
1304105,Chennai Super Kings,M Theekshana,0,3,0,0
1304105,Chennai Super Kings,MM Ali,0,2,0,0
1304105,Chennai Super Kings,MS Dhoni,36,33,4,2
1304105,Chennai Super Kings,Mukesh Choudhary,4,4,1,0
1304105,Chennai Super Kings,RD Gaikwad,7,6,1,0
1304105,Chennai Super Kings,RV Uthappa,1,6,0,0
1304105,Chennai Super Kings,S Dube,10,9,1,0
1304105,Chennai Super Kings,Simarjeet Singh,2,3,0,0
1304105,Mumbai Indians,DR Sams,1,6,0,0
1304105,Mumbai Indians,HR Shokeen,18,23,2,0
1304105,Mumbai Indians,Ishan Kishan,6,5,1,0
1304105,Mumbai Indians,RG Sharma,18,14,4,0
1304105,Mumbai Indians,T Stubbs,0,2,0,0
1304105,Mumbai Indians,TH David,16,7,0,2
1304105,Mumbai Indians,Tilak Varma,34,32,4,0
1304106,Punjab Kings,Harpreet Brar,7,5,0,1
1304106,Punjab Kings,JM Bairstow,66,28,4,7
1304106,Punjab Kings,JM Sharma,9,5,2,0
1304106,Punjab Kings,K Rabada,0,1,0,0
1304106,Punjab Kings,LS Livingstone,70,42,5,4
1304106,Punjab Kings,MA Agarwal,19,16,3,0
1304106,Punjab Kings,PBB Rajapaksa,1,3,0,0
1304106,Punjab Kings,R Dhawan,7,3,0,1
1304106,Punjab Kings,RD Chahar,2,2,0,0
1304106,Punjab Kings,S Dhawan,21,15,2,1
1304106,Royal Challengers Bangalore,F du Plessis,10,8,2,0
1304106,Royal Challengers Bangalore,GJ Maxwell,35,22,3,1
1304106,Royal Challengers Bangalore,HV Patel,11,7,2,0
1304106,Royal Challengers Bangalore,JR Hazlewood,7,4,1,0
1304106,Royal Challengers Bangalore,KD Karthik,11,11,1,0
1304106,Royal Challengers Bangalore,MK Lomror,6,3,0,1
1304106,Royal Challengers Bangalore,Mohammed Siraj,9,13,1,0
1304106,Royal Challengers Bangalore,PWH de Silva,1,3,0,0
1304106,Royal Challengers Bangalore,RM Patidar,26,21,1,2
1304106,Royal Challengers Bangalore,Shahbaz Ahmed,9,14,0,0
1304106,Royal Challengers Bangalore,V Kohli,20,14,2,1
1304107,Kolkata Knight Riders,AD Russell,49,28,3,4
1304107,Kolkata Knight Riders,AM Rahane,28,24,0,3
1304107,Kolkata Knight Riders,N Rana,26,16,1,3
1304107,Kolkata Knight Riders,RK Singh,5,6,0,0
1304107,Kolkata Knight Riders,SP Narine,1,2,0,0
1304107,Kolkata Knight Riders,SS Iyer,15,9,2,0
1304107,Kolkata Knight Riders,SW Billings,34,29,3,1
1304107,Kolkata Knight Riders,VR Iyer,7,6,1,0
1304107,Sunrisers Hyderabad,AK Markram,32,25,0,3
1304107,Sunrisers Hyderabad,Abhishek Sharma,43,28,4,2
1304107,Sunrisers Hyderabad,B Kumar,6,7,1,0
1304107,Sunrisers Hyderabad,KS Williamson,9,17,1,0
1304107,Sunrisers Hyderabad,M Jansen,1,2,0,0
1304107,Sunrisers Hyderabad,N Pooran,2,3,0,0
1304107,Sunrisers Hyderabad,RA Tripathi,9,12,1,0
1304107,Sunrisers Hyderabad,Shashank Singh,11,12,1,0
1304107,Sunrisers Hyderabad,Umran Malik,3,5,0,0
1304107,Sunrisers Hyderabad,Washington Sundar,4,9,0,0
1304108,Chennai Super Kings,DP Conway,5,8,0,0
1304108,Chennai Super Kings,MJ Santner,1,1,0,0
1304108,Chennai Super Kings,MM Ali,21,17,0,2
1304108,Chennai Super Kings,MS Dhoni,7,10,0,0
1304108,Chennai Super Kings,N Jagadeesan,39,33,3,1
1304108,Chennai Super Kings,RD Gaikwad,53,49,4,1
1304108,Chennai Super Kings,S Dube,0,2,0,0
1304108,Gujarat Titans,DA Miller,15,20,1,0
1304108,Gujarat Titans,HH Pandya,7,6,1,0
1304108,Gujarat Titans,MS Wade,20,15,2,0
1304108,Gujarat Titans,Shubman Gill,18,17,3,0
1304108,Gujarat Titans,WP Saha,67,57,8,1
1304109,Lucknow Super Giants,A Badoni,0,1,0,0
1304109,Lucknow Super Giants,Avesh Khan,1,2,0,0
1304109,Lucknow Super Giants,DJ Hooda,59,39,5,2
1304109,Lucknow Super Giants,JO Holder,1,2,0,0
1304109,Lucknow Super Giants,KH Pandya,25,23,1,1
1304109,Lucknow Super Giants,KL Rahul,10,19,0,1
1304109,Lucknow Super Giants,MP Stoinis,27,17,1,2
1304109,Lucknow Super Giants,Mohsin Khan,9,7,1,0
1304109,Lucknow Super Giants,PVD Chameera,0,2,0,0
1304109,Lucknow Super Giants,Q de Kock,7,8,1,0
1304109,Rajasthan Royals,D Padikkal,39,18,5,2
1304109,Rajasthan Royals,JC Buttler,2,6,0,0
1304109,Rajasthan Royals,JDS Neesham,14,12,2,0
1304109,Rajasthan Royals,R Ashwin,10,7,1,0
1304109,Rajasthan Royals,R Parag,19,16,0,1
1304109,Rajasthan Royals,SV Samson,32,24,6,0
1304109,Rajasthan Royals,TA Boult,17,9,2,0
1304109,Rajasthan Royals,YBK Jaiswal,41,28,6,1
1304110,Delhi Capitals,AR Patel,17,20,2,0
1304110,Delhi Capitals,DA Warner,0,1,0,0
1304110,Delhi Capitals,Kuldeep Yadav,2,2,0,0
1304110,Delhi Capitals,Lalit Yadav,24,20,1,1
1304110,Delhi Capitals,MR Marsh,63,48,4,3
1304110,Delhi Capitals,R Powell,2,6,0,0
1304110,Delhi Capitals,RR Pant,7,3,0,1
1304110,Delhi Capitals,SN Khan,32,16,5,1
1304110,Delhi Capitals,SN Thakur,3,4,0,0
1304110,Punjab Kings,Arshdeep Singh,2,3,0,0
1304110,Punjab Kings,Harpreet Brar,1,2,0,0
1304110,Punjab Kings,JM Bairstow,28,15,4,1
1304110,Punjab Kings,JM Sharma,44,34,3,2
1304110,Punjab Kings,K Rabada,6,2,0,1
1304110,Punjab Kings,LS Livingstone,3,5,0,0
1304110,Punjab Kings,MA Agarwal,0,2,0,0
1304110,Punjab Kings,PBB Rajapaksa,4,5,1,0
1304110,Punjab Kings,R Dhawan,4,13,0,0
1304110,Punjab Kings,RD Chahar,25,24,2,1
1304110,Punjab Kings,S Dhawan,19,15,3,0
1304111,Mumbai Indians,DR Sams,15,11,0,1
1304111,Mumbai Indians,Ishan Kishan,43,34,5,1
1304111,Mumbai Indians,JJ Bumrah,0,4,0,0
1304111,Mumbai Indians,R Sanjay Yadav,0,2,0,0
1304111,Mumbai Indians,RG Sharma,48,35,2,4
1304111,Mumbai Indians,Ramandeep Singh,14,6,1,1
1304111,Mumbai Indians,T Stubbs,2,2,0,0
1304111,Mumbai Indians,TH David,46,18,3,4
1304111,Mumbai Indians,Tilak Varma,8,9,1,0
1304111,Sunrisers Hyderabad,AK Markram,2,4,0,0
1304111,Sunrisers Hyderabad,Abhishek Sharma,9,10,1,0
1304111,Sunrisers Hyderabad,KS Williamson,8,7,1,0
1304111,Sunrisers Hyderabad,N Pooran,38,22,2,3
1304111,Sunrisers Hyderabad,PK Garg,42,26,4,2
1304111,Sunrisers Hyderabad,RA Tripathi,76,44,9,3
1304111,Sunrisers Hyderabad,Washington Sundar,9,7,0,0
1304112,Kolkata Knight Riders,A Tomar,4,8,1,0
1304112,Kolkata Knight Riders,AD Russell,5,11,0,0
1304112,Kolkata Knight Riders,N Rana,42,22,9,0
1304112,Kolkata Knight Riders,RK Singh,40,15,2,4
1304112,Kolkata Knight Riders,SP Narine,21,7,0,3
1304112,Kolkata Knight Riders,SS Iyer,50,29,4,3
1304112,Kolkata Knight Riders,SW Billings,36,23,2,3
1304112,Kolkata Knight Riders,UT Yadav,0,1,0,0
1304112,Kolkata Knight Riders,VR Iyer,0,4,0,0
1304112,Lucknow Super Giants,KL Rahul,68,50,3,4
1304112,Lucknow Super Giants,Q de Kock,140,70,10,10
1304113,Gujarat Titans,DA Miller,34,25,0,3
1304113,Gujarat Titans,HH Pandya,62,47,4,3
1304113,Gujarat Titans,MS Wade,16,13,2,1
1304113,Gujarat Titans,R Tewatia,2,3,0,0
1304113,Gujarat Titans,Rashid Khan,19,6,1,2
1304113,Gujarat Titans,Shubman Gill,1,4,0,0
1304113,Gujarat Titans,WP Saha,31,22,4,1
1304113,Royal Challengers Bangalore,F du Plessis,44,38,5,0
1304113,Royal Challengers Bangalore,GJ Maxwell,40,18,5,2
1304113,Royal Challengers Bangalore,KD Karthik,2,2,0,0
1304113,Royal Challengers Bangalore,V Kohli,73,54,8,2
1304114,Chennai Super Kings,AT Rayudu,3,6,0,0
1304114,Chennai Super Kings,DP Conway,16,14,1,1
1304114,Chennai Super Kings,MJ Santner,1,2,0,0
1304114,Chennai Super Kings,MM Ali,93,57,13,3
1304114,Chennai Super Kings,MS Dhoni,26,28,1,1
1304114,Chennai Super Kings,N Jagadeesan,1,4,0,0
1304114,Chennai Super Kings,RD Gaikwad,2,6,0,0
1304114,Chennai Super Kings,Simarjeet Singh,3,3,0,0
1304114,Rajasthan Royals,D Padikkal,3,9,0,0
1304114,Rajasthan Royals,JC Buttler,2,5,0,0
1304114,Rajasthan Royals,R Ashwin,40,23,2,3
1304114,Rajasthan Royals,R Parag,10,10,1,0
1304114,Rajasthan Royals,SO Hetmyer,6,7,1,0
1304114,Rajasthan Royals,SV Samson,15,20,2,0
1304114,Rajasthan Royals,YBK Jaiswal,59,44,8,1
1304115,Delhi Capitals,AR Patel,19,10,0,2
1304115,Delhi Capitals,DA Warner,5,6,1,0
1304115,Delhi Capitals,Kuldeep Yadav,1,1,0,0
1304115,Delhi Capitals,MR Marsh,0,1,0,0
1304115,Delhi Capitals,PP Shaw,24,23,2,1
1304115,Delhi Capitals,R Powell,43,34,1,4
1304115,Delhi Capitals,RR Pant,39,33,4,1
1304115,Delhi Capitals,SN Khan,10,7,0,1
1304115,Delhi Capitals,SN Thakur,4,5,0,0
1304115,Mumbai Indians,D Brevis,37,33,1,3
1304115,Mumbai Indians,DR Sams,0,1,0,0
1304115,Mumbai Indians,Ishan Kishan,48,35,3,4
1304115,Mumbai Indians,RG Sharma,2,13,0,0
1304115,Mumbai Indians,Ramandeep Singh,13,5,2,0
1304115,Mumbai Indians,TH David,34,11,2,4
1304115,Mumbai Indians,Tilak Varma,21,17,1,1
1304116,Punjab Kings,JM Bairstow,23,15,5,0
1304116,Punjab Kings,JM Sharma,19,7,3,1
1304116,Punjab Kings,LS Livingstone,49,22,2,5
1304116,Punjab Kings,M Shahrukh Khan,19,10,2,1
1304116,Punjab Kings,MA Agarwal,1,4,0,0
1304116,Punjab Kings,PN Mankad,4,1,1,0
1304116,Punjab Kings,S Dhawan,39,32,2,2
1304116,Sunrisers Hyderabad,AK Markram,21,17,2,0
1304116,Sunrisers Hyderabad,Abhishek Sharma,43,32,5,2
1304116,Sunrisers Hyderabad,B Kumar,1,1,0,0
1304116,Sunrisers Hyderabad,J Suchith,0,1,0,0
1304116,Sunrisers Hyderabad,N Pooran,5,10,0,0
1304116,Sunrisers Hyderabad,PK Garg,4,7,0,0
1304116,Sunrisers Hyderabad,R Shepherd,26,14,2,2
1304116,Sunrisers Hyderabad,RA Tripathi,20,18,1,1
1304116,Sunrisers Hyderabad,Umran Malik,0,1,0,0
1304116,Sunrisers Hyderabad,Washington Sundar,25,19,3,1
1312197,Gujarat Titans,DA Miller,68,37,3,5
1312197,Gujarat Titans,HH Pandya,40,27,5,0
1312197,Gujarat Titans,MS Wade,35,30,6,0
1312197,Gujarat Titans,Shubman Gill,35,21,5,1
1312197,Gujarat Titans,WP Saha,0,2,0,0
1312197,Rajasthan Royals,D Padikkal,28,20,2,2
1312197,Rajasthan Royals,JC Buttler,89,55,12,2
1312197,Rajasthan Royals,R Ashwin,2,1,0,0
1312197,Rajasthan Royals,R Parag,4,3,0,0
1312197,Rajasthan Royals,SO Hetmyer,4,7,0,0
1312197,Rajasthan Royals,SV Samson,47,26,5,3
1312197,Rajasthan Royals,YBK Jaiswal,3,8,0,0
1312198,Lucknow Super Giants,DJ Hooda,45,26,1,4
1312198,Lucknow Super Giants,E Lewis,2,6,0,0
1312198,Lucknow Super Giants,KH Pandya,0,1,0,0
1312198,Lucknow Super Giants,KL Rahul,79,58,3,5
1312198,Lucknow Super Giants,M Vohra,19,11,1,2
1312198,Lucknow Super Giants,MP Stoinis,9,9,0,1
1312198,Lucknow Super Giants,PVD Chameera,11,4,1,1
1312198,Lucknow Super Giants,Q de Kock,6,5,0,1
1312198,Royal Challengers Bangalore,F du Plessis,0,1,0,0
1312198,Royal Challengers Bangalore,GJ Maxwell,9,10,0,1
1312198,Royal Challengers Bangalore,KD Karthik,37,23,5,1
1312198,Royal Challengers Bangalore,MK Lomror,14,9,2,0
1312198,Royal Challengers Bangalore,RM Patidar,112,53,12,7
1312198,Royal Challengers Bangalore,V Kohli,25,24,2,0
1312199,Rajasthan Royals,D Padikkal,9,12,0,0
1312199,Rajasthan Royals,JC Buttler,106,60,10,6
1312199,Rajasthan Royals,SO Hetmyer,2,3,0,0
1312199,Rajasthan Royals,SV Samson,23,21,1,2
1312199,Rajasthan Royals,YBK Jaiswal,21,13,1,2
1312199,Royal Challengers Bangalore,F du Plessis,25,27,3,0
1312199,Royal Challengers Bangalore,GJ Maxwell,24,13,1,2
1312199,Royal Challengers Bangalore,HV Patel,1,2,0,0
1312199,Royal Challengers Bangalore,JR Hazlewood,1,2,0,0
1312199,Royal Challengers Bangalore,KD Karthik,6,7,0,0
1312199,Royal Challengers Bangalore,MK Lomror,8,10,0,0
1312199,Royal Challengers Bangalore,PWH de Silva,0,1,0,0
1312199,Royal Challengers Bangalore,RM Patidar,58,42,4,3
1312199,Royal Challengers Bangalore,Shahbaz Ahmed,12,8,1,1
1312199,Royal Challengers Bangalore,V Kohli,7,8,0,1
1312200,Gujarat Titans,DA Miller,32,19,3,1
1312200,Gujarat Titans,HH Pandya,34,30,3,1
1312200,Gujarat Titans,MS Wade,8,10,0,1
1312200,Gujarat Titans,Shubman Gill,45,43,3,1
1312200,Gujarat Titans,WP Saha,5,7,1,0
1312200,Rajasthan Royals,D Padikkal,2,10,0,0
1312200,Rajasthan Royals,JC Buttler,39,35,5,0
1312200,Rajasthan Royals,OC McCoy,8,5,0,1
1312200,Rajasthan Royals,R Ashwin,6,9,0,0
1312200,Rajasthan Royals,R Parag,15,15,1,0
1312200,Rajasthan Royals,SO Hetmyer,11,12,2,0
1312200,Rajasthan Royals,SV Samson,14,11,2,0
1312200,Rajasthan Royals,TA Boult,11,7,0,1
1312200,Rajasthan Royals,YBK Jaiswal,22,16,1,2
1359475,Chennai Super Kings,AT Rayudu,12,12,0,1
1359475,Chennai Super Kings,BA Stokes,7,6,1,0
1359475,Chennai Super Kings,DP Conway,1,6,0,0
1359475,Chennai Super Kings,MJ Santner,1,3,0,0
1359475,Chennai Super Kings,MM Ali,23,16,4,1
1359475,Chennai Super Kings,MS Dhoni,14,7,1,1
1359475,Chennai Super Kings,RA Jadeja,1,2,0,0
1359475,Chennai Super Kings,RD Gaikwad,92,50,4,9
1359475,Chennai Super Kings,S Dube,19,18,0,1
1359475,Gujarat Titans,B Sai Sudharsan,22,16,3,0
1359475,Gujarat Titans,HH Pandya,8,11,0,0
1359475,Gujarat Titans,R Tewatia,15,14,1,1
1359475,Gujarat Titans,Rashid Khan,10,3,1,1
1359475,Gujarat Titans,Shubman Gill,63,36,6,3
1359475,Gujarat Titans,V Shankar,27,21,2,1
1359475,Gujarat Titans,WP Saha,25,15,2,2
1359476,Kolkata Knight Riders,AD Russell,35,18,3,2
1359476,Kolkata Knight Riders,AS Roy,4,5,1,0
1359476,Kolkata Knight Riders,Mandeep Singh,2,4,0,0
1359476,Kolkata Knight Riders,N Rana,24,17,3,1
1359476,Kolkata Knight Riders,RK Singh,4,4,0,0
1359476,Kolkata Knight Riders,Rahmanullah Gurbaz,22,16,3,1
1359476,Kolkata Knight Riders,SN Thakur,8,3,0,1
1359476,Kolkata Knight Riders,SP Narine,7,2,0,1
1359476,Kolkata Knight Riders,VR Iyer,34,27,3,1
1359476,Punjab Kings,JM Sharma,21,11,1,2
1359476,Punjab Kings,M Shahrukh Khan,11,7,2,0
1359476,Punjab Kings,P Simran Singh,23,12,2,2
1359476,Punjab Kings,PBB Rajapaksa,50,32,5,2
1359476,Punjab Kings,S Dhawan,40,28,6,0
1359476,Punjab Kings,SM Curran,26,17,0,2
1359476,Punjab Kings,Sikandar Raza,16,13,1,1
1359477,Delhi Capitals,AR Patel,16,11,1,1
1359477,Delhi Capitals,Aman Hakim Khan,4,5,0,0
1359477,Delhi Capitals,C Sakariya,4,4,1,0
1359477,Delhi Capitals,DA Warner,56,48,7,0
1359477,Delhi Capitals,Kuldeep Yadav,6,10,0,0
1359477,Delhi Capitals,MR Marsh,0,1,0,0
1359477,Delhi Capitals,Mukesh Kumar,0,1,0,0
1359477,Delhi Capitals,PP Shaw,12,9,2,0
1359477,Delhi Capitals,R Powell,1,3,0,0
1359477,Delhi Capitals,RR Rossouw,30,20,3,1
1359477,Delhi Capitals,SN Khan,4,8,1,0
1359477,Lucknow Super Giants,A Badoni,18,7,1,2
1359477,Lucknow Super Giants,DJ Hooda,17,18,0,0
1359477,Lucknow Super Giants,K Gowtham,6,1,0,1
1359477,Lucknow Super Giants,KH Pandya,15,13,0,1
1359477,Lucknow Super Giants,KL Rahul,8,12,0,1
1359477,Lucknow Super Giants,KR Mayers,73,38,2,7
1359477,Lucknow Super Giants,MP Stoinis,12,10,0,1
1359477,Lucknow Super Giants,N Pooran,36,21,2,3
1359478,Rajasthan Royals,D Padikkal,2,5,0,0
1359478,Rajasthan Royals,JC Buttler,54,22,7,3
1359478,Rajasthan Royals,R Ashwin,1,2,0,0
1359478,Rajasthan Royals,R Parag,7,6,1,0
1359478,Rajasthan Royals,SO Hetmyer,22,16,1,1
1359478,Rajasthan Royals,SV Samson,55,32,3,4
1359478,Rajasthan Royals,YBK Jaiswal,54,37,9,0
1359478,Sunrisers Hyderabad,AU Rashid,18,12,1,1
1359478,Sunrisers Hyderabad,Abdul Samad,32,31,2,1
1359478,Sunrisers Hyderabad,Abhishek Sharma,0,3,0,0
1359478,Sunrisers Hyderabad,B Kumar,6,10,0,0
1359478,Sunrisers Hyderabad,GD Phillips,8,6,0,1
1359478,Sunrisers Hyderabad,HC Brook,13,21,1,0
1359478,Sunrisers Hyderabad,MA Agarwal,27,23,3,0
1359478,Sunrisers Hyderabad,RA Tripathi,0,2,0,0
